ano,unidade,variante_mascara,classe,soma_radiancia_aoi_total,soma_radiancia_piso_por_area,soma_radiancia_teto_por_presenca,share_piso,share_teto,razao_teto_sobre_piso,fracao_area_aoi_da_classe,n_pixels_luz_com_a_classe,n_pixels_luz_total,ano_mascara_usada,distancia_anos_ate_ancora,selo,janela_homogenea_E4,catraca_R2_na_classe,fracao_estoque_urbano_herdada_da_uniao,acuracia_usuario_construido_do_ano_ancora,nota
2017,tete_aoi,mascara_ancora_mais_proxima,urbano,6312.871,2010.136,3736.249,0.31842,0.59185,1.86,0.01495,512,10452,2015,2,"interpolado (mascara de outro ano-ancora, nao do ano)",True,True,0.061,0.5909,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2017,tete_aoi,mascara_ancora_mais_proxima,reassentamento,6312.871,6.975,23.324,0.0011,0.00369,3.34,0.00066,33,10452,2015,2,"interpolado (mascara de outro ano-ancora, nao do ano)",True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2017,tete_aoi,mascara_ancora_mais_proxima,resto,6312.871,3526.373,934.488,0.5586,0.14803,0.26,0.97175,9532,10452,2015,2,"interpolado (mascara de outro ano-ancora, nao do ano)",True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2017,tete_aoi,mascara_fixa_2020,industrial,6312.871,769.296,1651.589,0.12186,0.26162,2.15,0.01664,435,10452,2020,3,"interpolado (mascara de outro ano-ancora, nao do ano)",True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2017,tete_aoi,mascara_fixa_2020,urbano,6312.871,2101.847,3765.749,0.33295,0.59652,1.79,0.01582,528,10452,2020,3,"interpolado (mascara de outro ano-ancora, nao do ano)",True,True,0.127,0.4762,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2017,tete_aoi,mascara_fixa_2020,reassentamento,6312.871,3.499,23.324,0.00055,0.00369,6.67,0.00028,28,10452,2020,3,"interpolado (mascara de outro ano-ancora, nao do ano)",True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2017,tete_aoi,mascara_fixa_2020,resto,6312.871,3438.229,872.21,0.54464,0.13816,0.25,0.96726,9461,10452,2020,3,"interpolado (mascara de outro ano-ancora, nao do ano)",True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2018,tete_aoi,mascara_ancora_mais_proxima,industrial,7197.74,959.685,2019.04,0.13333,0.28051,2.1,0.01664,435,10452,2020,2,"interpolado (mascara de outro ano-ancora, nao do ano)",True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2018,tete_aoi,mascara_ancora_mais_proxima,urbano,7197.74,2242.635,4057.47,0.31157,0.56371,1.81,0.01582,528,10452,2020,2,"interpolado (mascara de outro ano-ancora, nao do ano)",True,True,0.127,0.4762,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2018,tete_aoi,mascara_ancora_mais_proxima,reassentamento,7197.74,3.376,20.38,0.00047,0.00283,6.04,0.00028,28,10452,2020,2,"interpolado (mascara de outro ano-ancora, nao do ano)",True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2018,tete_aoi,mascara_ancora_mais_proxima,resto,7197.74,3992.044,1100.85,0.55462,0.15294,0.28,0.96726,9461,10452,2020,2,"interpolado (mascara de outro ano-ancora, nao do ano)",True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2018,tete_aoi,mascara_fixa_2020,industrial,7197.74,959.685,2019.04,0.13333,0.28051,2.1,0.01664,435,10452,2020,2,"interpolado (mascara de outro ano-ancora, nao do ano)",True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2018,tete_aoi,mascara_fixa_2020,urbano,7197.74,2242.635,4057.47,0.31157,0.56371,1.81,0.01582,528,10452,2020,2,"interpolado (mascara de outro ano-ancora, nao do ano)",True,True,0.127,0.4762,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2018,tete_aoi,mascara_fixa_2020,reassentamento,7197.74,3.376,20.38,0.00047,0.00283,6.04,0.00028,28,10452,2020,2,"interpolado (mascara de outro ano-ancora, nao do ano)",True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2018,tete_aoi,mascara_fixa_2020,resto,7197.74,3992.044,1100.85,0.55462,0.15294,0.28,0.96726,9461,10452,2020,2,"interpolado (mascara de outro ano-ancora, nao do ano)",True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2019,tete_aoi,mascara_ancora_mais_proxima,industrial,7334.805,984.967,2039.855,0.13429,0.27811,2.07,0.01664,435,10452,2020,1,"interpolado (mascara de outro ano-ancora, nao do ano)",True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2019,tete_aoi,mascara_ancora_mais_proxima,urbano,7334.805,2273.392,4158.91,0.30995,0.56701,1.83,0.01582,528,10452,2020,1,"interpolado (mascara de outro ano-ancora, nao do ano)",True,True,0.127,0.4762,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2019,tete_aoi,mascara_ancora_mais_proxima,reassentamento,7334.805,3.964,23.43,0.00054,0.00319,5.91,0.00028,28,10452,2020,1,"interpolado (mascara de outro ano-ancora, nao do ano)",True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2019,tete_aoi,mascara_ancora_mais_proxima,resto,7334.805,4072.483,1112.61,0.55523,0.15169,0.27,0.96726,9461,10452,2020,1,"interpolado (mascara de outro ano-ancora, nao do ano)",True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2019,tete_aoi,mascara_fixa_2020,industrial,7334.805,984.967,2039.855,0.13429,0.27811,2.07,0.01664,435,10452,2020,1,"interpolado (mascara de outro ano-ancora, nao do ano)",True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2019,tete_aoi,mascara_fixa_2020,urbano,7334.805,2273.392,4158.91,0.30995,0.56701,1.83,0.01582,528,10452,2020,1,"interpolado (mascara de outro ano-ancora, nao do ano)",True,True,0.127,0.4762,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2019,tete_aoi,mascara_fixa_2020,reassentamento,7334.805,3.964,23.43,0.00054,0.00319,5.91,0.00028,28,10452,2020,1,"interpolado (mascara de outro ano-ancora, nao do ano)",True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2019,tete_aoi,mascara_fixa_2020,resto,7334.805,4072.483,1112.61,0.55523,0.15169,0.27,0.96726,9461,10452,2020,1,"interpolado (mascara de outro ano-ancora, nao do ano)",True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2020,tete_aoi,mascara_ancora_mais_proxima,industrial,7664.665,999.293,2061.365,0.13038,0.26894,2.06,0.01664,435,10452,2020,0,observado (luz) / classificado (mascara do proprio ano),True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2020,tete_aoi,mascara_ancora_mais_proxima,urbano,7664.665,2261.638,4221.695,0.29507,0.5508,1.87,0.01582,528,10452,2020,0,observado (luz) / classificado (mascara do proprio ano),True,True,0.127,0.4762,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2020,tete_aoi,mascara_ancora_mais_proxima,reassentamento,7664.665,3.552,21.435,0.00046,0.0028,6.03,0.00028,28,10452,2020,0,observado (luz) / classificado (mascara do proprio ano),True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2020,tete_aoi,mascara_ancora_mais_proxima,resto,7664.665,4400.182,1360.17,0.57409,0.17746,0.31,0.96726,9461,10452,2020,0,observado (luz) / classificado (mascara do proprio ano),True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
